variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,age_std,model,job,run,fold,a,b,nparam,trafo_target_slope
loc,loc[10],"(10,)",40000,-0.3972894520791493,2.7458968817389e-4,0.01657074796663982,1.0005565860421233,5873.796952845349,10132.069533409112,2.1615612450689e-4,1.163663700858e-4,-0.4244452011385562,-0.39739802463514273,-0.3699552446445259,-0.42531930488070696,-0.37097137335072206,-1.1577815205014386,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[11],"(11,)",40000,-0.4454825569228387,2.6254045529573e-4,0.01620310017545194,1.0007171185171004,5924.1720020633275,10075.40673300802,2.1049166983786e-4,1.1362273568614e-4,-0.47198266935562855,-0.44560064127470056,-0.41882582208622543,-0.4731247799672973,-0.4202545570839109,-1.136212350258767,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[12],"(12,)",40000,-0.4861642882221866,2.4076210017752e-4,0.01551651056705492,1.000884811570976,6043.0444576492155,9870.751909304388,1.9960460293866e-4,1.0900756133612e-4,-0.5112772976169954,-0.48627679898791143,-0.46066831505609657,-0.5100911002713863,-0.4596134090266013,-1.1146431800160963,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[13],"(13,)",40000,-0.520522765214585,2.3285700343342e-4,0.01525965279531048,1.0009706376977314,6127.505552122993,9739.475913986636,1.9493872687291e-4,1.0824823455987e-4,-0.5452115716048579,-0.5205272886444964,-0.4952093583162035,-0.5456737697789174,-0.49576119700885807,-1.093074009773425,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[14],"(14,)",40000,-0.5497461071373888,2.5322450019843e-4,0.01591302925902027,1.000897103133744,6208.998038395599,10193.334252224546,2.0192728512053e-4,1.1360723455114e-4,-0.5756484599063213,-0.5497801164804239,-0.5232410169926207,-0.5756251014699738,-0.5232340429106123,-1.071504839530754,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[15],"(15,)",40000,-0.575022433228013,3.0100529317328e-4,0.01734950411894479,1.0007229150764854,6236.243309522792,10041.86139303724,2.1965235773863e-4,1.2311283694029e-4,-0.6033126578519811,-0.5751241341948067,-0.5464389381821146,-0.6032869835013546,-0.5464259763348572,-1.0499356692880828,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[16],"(16,)",40000,-0.5975398627238223,3.5988957704204e-4,0.0189707558373947,1.0005492794520114,6203.191938519025,10307.15074328727,2.4080145450496e-4,1.3359943224484e-4,-0.6283824300044824,-0.5975692500879106,-0.5661165647142282,-0.6282135697101668,-0.5660295919265009,-1.0283664990454118,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[17],"(17,)",40000,-0.6184865148622133,4.0378887426246e-4,0.02009449860689409,1.0004272684405522,6149.608433249807,10739.0868840818,2.5616481247641e-4,1.410835809787e-4,-0.6514527879179295,-0.6184537849058787,-0.5853875559875613,-0.6513560693883539,-0.5853289957581497,-1.0067973288027408,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[18],"(18,)",40000,-0.6390007873705308,4.0928130738298e-4,0.02023070209812269,1.0003632260692974,6092.885254288142,10076.301730876836,2.5905971100969e-4,1.4243198183862e-4,-0.6725625758770911,-0.6389791035981054,-0.6055542483790362,-0.6744929280321237,-0.6079374764392105,-0.9852281585600694,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[19],"(19,)",40000,-0.6594295286973649,3.8288576296802e-4,0.01956746695328815,1.0003376521161178,6063.7158292216955,9701.922966589558,2.5109808986697e-4,1.3802431369838e-4,-0.6919806085172177,-0.6594289928240192,-0.6271495676550712,-0.6930455079569016,-0.628677585229383,-0.9636589883173984,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[20],"(20,)",40000,-0.679484967547454,3.5481948643109e-4,0.01883665273956853,1.0003449560884483,6114.268929635643,10083.068440359975,2.4083103628609e-4,1.3152489806184e-4,-0.7104342769481422,-0.6793764530858916,-0.6483708085706557,-0.71019675418755,-0.6481665497445663,-0.9420898180747272,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[21],"(21,)",40000,-0.6988614781927197,3.5275814270415e-4,0.01878185674272248,1.000373996393888,6259.366636516175,10076.35624971472,2.3740990967761e-4,1.280556714052e-4,-0.7297850613269942,-0.6989258194253231,-0.6678168460192319,-0.728967816277975,-0.6670768625103952,-0.920520647832056,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[22],"(22,)",40000,-0.7172534349050461,3.91166898724e-4,0.01977793969866442,1.0003915925953777,6372.138537254316,10732.318769496324,2.4776665789462e-4,1.3214202403738e-4,-0.7501953999493071,-0.7174345148556184,-0.684566632281706,-0.7492753205224096,-0.6839166555804062,-0.8989514775893849,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[23],"(23,)",40000,-0.7343552119563612,4.6680527704666e-4,0.02160567696339697,1.0003850185725345,6499.612392063228,10926.775315175171,2.6800613811801e-4,1.432753711661e-4,-0.7705363406795792,-0.7343915661342015,-0.6989375128188396,-0.7697451437824946,-0.698250428937782,-0.8773823073467137,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[24],"(24,)",40000,-0.7498611836185776,5.6006655512201e-4,0.02366572532423249,1.0003494841927585,6590.024550340368,11013.702727502445,2.9136064152199e-4,1.5669676121242e-4,-0.7891684282406016,-0.7496300719740763,-0.7108550159331626,-0.7899003667617013,-0.7117491556915316,-0.8558131371040427,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[25],"(25,)",40000,-0.7634657241636061,6.4215171022878e-4,0.02534071250436319,1.0003013130781373,6669.99263737678,11381.742458195216,3.1003581814892e-4,1.6787222643734e-4,-0.8052771928034981,-0.7634243587224822,-0.7218339606728531,-0.8065119340250967,-0.7233557965700353,-0.8342439668613716,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[26],"(26,)",40000,-0.7748632078633423,6.8807791006972e-4,0.02623123920194631,1.0002459514745787,6781.59637296431,11334.120229742362,3.1839990723043e-4,1.7408383458447e-4,-0.8177827210310196,-0.7749556414194814,-0.7317355053048995,-0.8188041112650044,-0.7330412639125855,-0.8126747966187005,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[27],"(27,)",40000,-0.7838007319347665,6.9789025319039e-4,0.02641761255659556,1.0001995643421675,6985.564782355316,11000.613333633586,3.1590038763994e-4,1.757851163612e-4,-0.8272867224501256,-0.7838991301018072,-0.7406128796315778,-0.8289897172334793,-0.7424745446731218,-0.7911056263760293,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[28],"(28,)",40000,-0.7904121915994189,7.2129814270449e-4,0.02685699429765904,1.0002458678982298,7326.738643658335,10803.144681722586,3.1359904300188e-4,1.7792842989561e-4,-0.8347085261691981,-0.7904260886240055,-0.746069797457021,-0.8356243710380842,-0.7471636059712917,-0.7695364561333582,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[29],"(29,)",40000,-0.7950037342150659,8.1746933422532e-4,0.02859142064020824,1.0005314438012145,7565.608303568127,10906.368260378164,3.286254044535e-4,1.8625002312283e-4,-0.8423415103416226,-0.7950572209339555,-0.7476990537171155,-0.8428140416963011,-0.7483627009018298,-0.7479672858906868,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[30],"(30,)",40000,-0.7978822961042679,0.00101949700729672,0.03192956321806989,1.0003761603998746,7670.1389370392335,11199.744409827066,3.6456829029266e-4,2.0378715668635e-4,-0.8505363558885437,-0.7980608238995395,-0.7455014486211062,-0.8489861760447144,-0.7440080636600482,-0.7263981156480159,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[31],"(31,)",40000,-0.7993548135895584,0.00132060616829621,0.03634014540829765,1.0004738432430476,7674.800825752831,11558.986722056405,4.1484798089639e-4,2.2973045551367e-4,-0.8586856492607877,-0.7993720160601865,-0.7400046483597935,-0.8597635086099333,-0.7412122511863324,-0.7048289454053447,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[32],"(32,)",40000,-0.7997282229935032,0.00167144090927074,0.04088325952355987,1.0005405083986558,7612.853478726247,11407.527368981033,4.6849639532309e-4,2.5880087692459e-4,-0.8668133354106509,-0.799655075164499,-0.7323541231577401,-0.8686766882348776,-0.7344823140902925,-0.6832597751626736,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[33],"(33,)",40000,-0.7993094606386195,0.00198838568633102,0.0445913185085508,1.000584264292376,7528.843261480444,11486.489009916902,5.1394467193966e-4,2.8359670727786e-4,-0.8728911294698332,-0.7990973400791008,-0.7257894386280528,-0.870491141555195,-0.723851739668093,-0.6616906049200024,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[34],"(34,)",40000,-0.798405462847483,0.00217292061760576,0.04661459661528527,1.0006021029145595,7421.721742881531,11456.823305083322,5.4105274058883e-4,2.9837300590841e-4,-0.8750870944882432,-0.7980166006057764,-0.7212644681016598,-0.8746291633925027,-0.7210857197247034,-0.6401214346773313,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[35],"(35,)",40000,-0.7973231653621623,0.00214201096354717,0.04628186430500796,1.000604928850914,7301.360422313933,11968.477168915831,5.4153699869366e-4,2.9855917369898e-4,-0.8729032930293384,-0.7969024310133366,-0.7210947986907291,-0.8729413363110861,-0.7211652215585944,-0.6185522644346602,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[36],"(36,)",40000,-0.7962931710539844,0.00188806156186606,0.0434518303626679,1.000574259294414,7174.01512921091,11418.640598899296,5.1283403638887e-4,2.8267329604089e-4,-0.867454026585282,-0.7960100153726506,-0.7251859080254692,-0.8682616146466405,-0.7261826400178613,-0.596983094191989,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[37],"(37,)",40000,-0.7952585750244284,0.00154291009246661,0.03927989425223315,1.0004950222639952,7076.5656947656125,10734.610440883436,4.6676621974301e-4,2.5780763054738e-4,-0.8599003311698208,-0.7953010161142514,-0.7307027025194089,-0.8570509878953663,-0.7285436406470304,-0.5754139239493179,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[38],"(38,)",40000,-0.7940947941163703,0.00126438485893403,0.03555818975895753,1.0004556948164702,7117.95017100379,10803.512704727991,4.2123399220466e-4,2.3535331033525e-4,-0.852647945032947,-0.7944779674188568,-0.7358681039848358,-0.8528946802466641,-0.7363162926760517,-0.5538447537066467,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[39],"(39,)",40000,-0.7926772451726968,0.00117098792654134,0.03421970085405992,1.0003375379080357,7447.479716278189,11162.782837990677,3.9651881804067e-4,2.265994946364e-4,-0.8493029294867532,-0.7927459519404656,-0.7356125386530475,-0.8510655877024143,-0.737513451312218,-0.5322755834639756,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[40],"(40,)",40000,-0.7908813450362973,0.00131326713447848,0.03623902778053641,1.0001961903030363,7965.37877905596,12016.605340581094,4.0596597820787e-4,2.3674661936038e-4,-0.8507864890405342,-0.7910384807117565,-0.7305893820643202,-0.8501059783719022,-0.7300448068526889,-0.5107064132213044,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[41],"(41,)",40000,-0.7885825105500489,0.00166237855643193,0.04077227681197037,1.0004629106071457,8366.511711767078,12026.88932371988,4.4552102438954e-4,2.6129470043729e-4,-0.8552945362213801,-0.7886346014670091,-0.7208950157746729,-0.8551818736514953,-0.7208044548407888,-0.4891372429786335,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[42],"(42,)",40000,-0.7856561585568285,0.00211583940951511,0.04599825441813105,1.0004232806955826,8617.639243470978,12140.49781329209,4.9541011426223e-4,2.9064759417903e-4,-0.8614742634985496,-0.7862050648833767,-0.7096637800116485,-0.8578987571787938,-0.706737076615123,-0.4675680727359622,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[43],"(43,)",40000,-0.7819777058995282,0.00252047141154944,0.0502042967438988,1.0003109039893103,8674.573003258945,12356.039709431385,5.3900231191095e-4,3.1499728447026e-4,-0.8643124928595153,-0.7827947068135426,-0.6991690814173557,-0.8660079588723185,-0.7012525292527155,-0.4459989024932912,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[44],"(44,)",40000,-0.7774226912830035,0.00271286386201538,0.05208515970999208,1.00035332499509,8665.883669689156,12191.495580140114,5.5940790814224e-4,3.2647011934219e-4,-0.8627020407737777,-0.7780437648683003,-0.6914094065604337,-0.8584753837356666,-0.6879322857761027,-0.4244297322506199,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[45],"(45,)",40000,-0.7718833482103946,0.00261894375612499,0.05117561681235505,1.0004267772126143,8635.520158602576,11879.218069081451,5.5054991162375e-4,3.2213619937828e-4,-0.85552060858686,-0.7728885625535665,-0.6870515292110796,-0.8500968639954621,-0.6821201409434031,-0.4028605620079488,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[46],"(46,)",40000,-0.765285439299419,0.00232792685531269,0.0482485943350964,1.000366817781586,8603.44205377563,11516.774676178416,5.1996157210031e-4,3.0680979068056e-4,-0.8437201721674824,-0.7664236973064632,-0.684359674035699,-0.8474153215954029,-0.6889030261231952,-0.3812913917652777,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[47],"(47,)",40000,-0.7575587383311687,0.00197450425260779,0.04443539414259529,1.000363874951174,8588.127914219875,11520.745194616762,4.7925464653914e-4,2.8630856766769e-4,-0.8296536844674931,-0.7584408970768601,-0.683137240525919,-0.8297349544488428,-0.6832791090612306,-0.3597222215226066,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[48],"(48,)",40000,-0.7486330190866777,0.00168134098821162,0.04100415818196524,1.0003346864488016,8606.384617265241,11557.330082364351,4.4167462654139e-4,2.6700572799291e-4,-0.8148051016509006,-0.7493914851289217,-0.6794431444491035,-0.8155933396314714,-0.6806266070311401,-0.33815305127993545,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[49],"(49,)",40000,-0.7384380553470442,0.00152721698883164,0.03907962370381322,1.000355441993848,8620.133793500168,11284.791059232466,4.2094958155463e-4,2.5440616809509e-4,-0.8016157159766578,-0.7390477272902686,-0.672998190013598,-0.8019317361323044,-0.6733638792402739,-0.3165838810372643,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[50],"(50,)",40000,-0.7269036208933121,0.00153051008721156,0.03912173420506257,1.000564539164868,8520.566884221733,11207.129512621106,4.2400366418581e-4,2.5173128345688e-4,-0.7917969739847573,-0.7271384702537274,-0.6617774959700035,-0.7941143783786752,-0.6648779862595913,-0.2950147107945932,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[51],"(51,)",40000,-0.7139594895065637,0.00164802112185732,0.0405958264093407,1.000453667469146,8440.798063198972,12258.109843207458,4.420302369229e-4,2.567170504546e-4,-0.7809132903790222,-0.7137229023043793,-0.6467767688101124,-0.7816218700736587,-0.6479050848688854,-0.27344554055192194,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[52],"(52,)",40000,-0.6995354349678632,0.00178914111695934,0.04229824011657394,1.0002983524390316,8387.182170986853,12408.010356199446,4.6194418321167e-4,2.6362735749525e-4,-0.7690467257020842,-0.6991953866955409,-0.6298260797160563,-0.7739975012970459,-0.6348961313727111,-0.251876370309251,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[53],"(53,)",40000,-0.6835678862640949,0.00184673697924177,0.04297367774861464,1.0002732562104106,8352.745826213713,12436.09513861693,4.7032701883865e-4,2.6535740007835e-4,-0.7544851515405864,-0.6832556358063443,-0.6131688052853135,-0.7535083356652762,-0.6125385049990176,-0.23030720006657968,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[54],"(54,)",40000,-0.6661837014637093,0.0017776882212094,0.04216264011194514,1.0002409016986695,8285.27537950635,11577.023818080062,4.6323757288637e-4,2.5888434167641e-4,-0.7357175230572188,-0.6659609593149356,-0.5971826147165635,-0.7325006674352401,-0.5944387789048706,-0.2087380298239087,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[55],"(55,)",40000,-0.6477235731916048,0.0016288186756824,0.04035862579031165,1.000278403560499,8206.109481053521,12557.844052638746,4.4568684891596e-4,2.4696276575551e-4,-0.7145467360859651,-0.6477334992377817,-0.581639833278876,-0.7161750940746822,-0.583849370378872,-0.18716885958123744,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[56],"(56,)",40000,-0.6285395501017589,0.00146858388987911,0.03832210706471021,1.0002139598818658,8129.96958296159,11625.817719908462,4.2530190952406e-4,2.3394637949314e-4,-0.6915066634478988,-0.6287093765878095,-0.5658848102071724,-0.6922873944235918,-0.5668521738968781,-0.1655996893385663,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[57],"(57,)",40000,-0.6089836808480754,0.00135508623556267,0.03681149597018126,1.000428075860495,8101.209632139481,11425.533916004251,4.0931933068694e-4,2.2442331600071e-4,-0.6695740695661707,-0.6091521066040566,-0.5488837876190142,-0.6684080016273615,-0.5478831651846057,-0.14403051909589518,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[58],"(58,)",40000,-0.5894080140845557,0.00131706307593472,0.03629136365493485,1.0003463138547568,8032.649567468754,12010.638683677513,4.0518792653065e-4,2.2286651178535e-4,-0.6491494230892847,-0.589367829022846,-0.5296188145272273,-0.6493817975633834,-0.5299974388730545,-0.12246134885322406,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[59],"(59,)",40000,-0.5701645984651318,0.00134568129418358,0.03668352892216862,1.0003061526937227,8017.751443872636,11507.527738863731,4.0981102042115e-4,2.285092697571e-4,-0.6306359894496165,-0.570187216624738,-0.509999709767004,-0.6326351058576608,-0.5122879065162628,-0.10089217861055293,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[60],"(60,)",40000,-0.5516054826437703,0.00139713818368661,0.03737831167517618,1.0004048479673755,8047.23059776629,11529.49060434524,4.1669222933503e-4,2.3787487801233e-4,-0.612492908187263,-0.5518458167039888,-0.49016693402539024,-0.6140044090831221,-0.4922690913088957,-0.07932300836788181,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[61],"(61,)",40000,-0.5340827152744222,0.00140606869986707,0.0374975825869758,1.0003343273555168,8077.7915651928915,11598.127714273462,4.171610449802e-4,2.4202799047407e-4,-0.5952642451332977,-0.5345224993026854,-0.4721312695920663,-0.5975806830863568,-0.4746964608434453,-0.05775383812521068,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[62],"(62,)",40000,-0.5179130817584463,0.00131315496715152,0.03623748014351338,1.000222099137113,8069.180928271393,11449.232359906724,4.0324015689531e-4,2.3489918734669e-4,-0.576898208392687,-0.5180259868051228,-0.45800037239466895,-0.5776275877822823,-0.4590720951349416,-0.0361846678825394,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[63],"(63,)",40000,-0.5030132218160269,0.0011288348371921,0.03359813740658998,1.000230624888263,8017.078588468008,12142.367879108351,3.7511368122882e-4,2.1724500906962e-4,-0.5580948520181773,-0.5030262144473867,-0.4472614339161686,-0.557800453813748,-0.4470544134186386,-0.01461549763986843,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[64],"(64,)",40000,-0.4890461903911495,9.1698071048738e-4,0.03028168935986538,1.0001271469289936,7925.601173192331,11940.407884866045,3.4004400188235e-4,1.9389805408148e-4,-0.5388898891388458,-0.4887515594421531,-0.43868891748441297,-0.5405735741763117,-0.44056061363207616,0.00695367260280283,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[65],"(65,)",40000,-0.4756710168303413,7.4361130439615e-4,0.02726923732699819,1.000197211579757,7842.227370510438,12213.486116706752,3.0790914160437e-4,1.7180520863357e-4,-0.5209109296508855,-0.475547589705047,-0.43054453223930467,-0.5234670470862571,-0.4333623913107229,0.02852284284547381,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[66],"(66,)",40000,-0.462546730480137,6.5486542123817e-4,0.02559033843539743,1.000365910919154,7849.8888741907,12051.805865204338,2.8883815365843e-4,1.5899863569367e-4,-0.5047057497347709,-0.4627664278017011,-0.4201148170977999,-0.5046011536267142,-0.4200494843536753,0.05009201308814508,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[67],"(67,)",40000,-0.4493323606871026,6.6456143021929e-4,0.02577908901065539,1.000566983049609,8004.07110701891,11875.700204131936,2.8817531275701e-4,1.5949848367444e-4,-0.491697940873233,-0.4495743552700764,-0.40627896231619326,-0.490888835339399,-0.40567286418378445,0.07166118333081621,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[68],"(68,)",40000,-0.4356869367977575,7.5095684680262e-4,0.02740359185951032,1.0007178639100318,8209.124131233633,11955.745214098257,3.0234983522174e-4,1.6982916973916e-4,-0.4801689723175403,-0.4359381292309343,-0.3904230713284335,-0.4798103773831703,-0.3901732456790256,0.09323035357348732,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[69],"(69,)",40000,-0.4212694881586568,8.6270800952615e-4,0.02937189148703498,1.0005676261543273,8347.36564962622,12521.694562479845,3.213479327601e-4,1.8238850100078e-4,-0.4693087878864914,-0.4212970633716599,-0.37301080402498815,-0.4700517933742212,-0.3739749486629774,0.11479952381615846,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[70],"(70,)",40000,-0.4057390441163431,9.3402985426655e-4,0.03056190200669048,1.0005122919043992,8431.859383071744,12702.648295170236,3.3256730486697e-4,1.8987148235324e-4,-0.4558592047409567,-0.4057375083103334,-0.3557613347024355,-0.4558935636888084,-0.3559052480006049,0.1363686940588296,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[71],"(71,)",40000,-0.388799187589278,9.1551151555505e-4,0.03025742083448388,1.0004378936165998,8484.004238438078,12315.01535298255,3.2828514308894e-4,1.8764792176734e-4,-0.4381254014254165,-0.38867926934941216,-0.3394273837921558,-0.4382083507868163,-0.3396279372327961,0.1579378643015007,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
loc,loc[72],"(72,)",40000,-0.3704011140534439,8.266597464706e-4,0.02875169119322554,1.000347275523511,8514.691346369873,11869.137471704536,3.1143782112861e-4,1.7753169171358e-4,-0.4173339929149173,-0.3703737872643582,-0.32323867191404254,-0.4168012050439515,-0.32288508269501776,0.17950703454417183,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
